"treeID","lat","lon","y","x","code8","genus","species","crown","dbh","elev","slope","swale","code2","crown_2008","crown_2016","dbh_2008","dbh_2012","dbh_2016","scientific"
1525,40.6642059907624,-77.9038429713843,147786.138119,586991.369383,"quercusAlba","Quercus","alba",2,"27.8","292.10850099999999","S","SW","QUAL","CD","CD",26.67,"27.5","27.8","Quercus alba"
1526,40.6642636317275,-77.9037685694501,147792.527818,586997.671789,"quercusPrinus","Quercus","prinus",2,"37.1","289.99551400000001","S","SW","QUPR","CD","CD",35.814,"37","37.1","Quercus prinus"
1527,40.6642735348283,-77.9037287005545,147793.621624,587001.044925,"quercusPrinus","Quercus","prinus",2,"30.9","289.28025000000002","S","SW","QUPR","CD","CD",30.48,"31.8","30.9","Quercus prinus"
1528,40.6642840085761,-77.9036884159223,147794.778737,587004.453324,"quercusPrinus","Quercus","prinus",2,"24.9","289.18007399999999","S","SW","QUPR","CD","CD",24.638,"24","24.9","Quercus prinus"
1529,40.6642902713096,-77.903686363468,147795.473871,587004.628085,"quercusPrinus","Quercus","prinus",2,"32.700000000000003","289.201909","S","SW","QUPR","CD","CD",32.004,"33","32.700000000000003","Quercus prinus"
1530,40.6643737059111,-77.9037755119273,147804.751866,586997.106033,"quercusRubra","Quercus","rubra",2,"40","284.45795700000002","S","SW","QURU","CD","CD",38.1,"40.799999999999997","40","Quercus rubra"
1531,40.6644054674337,-77.9037657409253,147808.277339,586997.938386,"quercusPrinus","Quercus","prinus",2,"38.1","283.177347","S","SW","QUPR","CD","CD",35.814,"38.299999999999997","38.1","Quercus prinus"
1532,40.6644312280891,-77.9037911198953,147811.14163,586995.797385,"quercusPrinus","Quercus","prinus",3,"30.2","282.24052499999999","S","SW","QUPR","CD","I",29.718,"29.8","30.2","Quercus prinus"
1533,40.6644127507646,-77.9038072162184,147809.092213,586994.432747,"quercusPrinus","Quercus","prinus",2,"36.4","282.45352300000002","S","SW","QUPR","CD","CD",35.56,"35.9","36.4","Quercus prinus"
1534,40.6643765135575,-77.9038180424401,147805.0699,586993.5103,"quercusPrinus","Quercus","prinus",2,"26.4","284.20497599999999","S","SW","QUPR","CD","CD",25.654,"25.9","26.4","Quercus prinus"
1535,40.6645443229066,-77.9037919472053,147823.7002,586995.7493,"quercusRubra","Quercus","rubra",2,"57.9","278.8347","S","SW","QURU","CD","CD",55.118,"56.5","57.9","Quercus rubra"
1536,40.6645604476342,-77.9038296543879,147825.4963,586992.564,"quercusRubra","Quercus","rubra",2,"54.3","278.03131200000001","S","SW","QURU","D","CD",50.546,"53.6","54.3","Quercus rubra"
1537,40.6645533509464,-77.9037912310738,147824.7026,586995.8116,"quercusRubra","Quercus","rubra",2,"41.1","278.547076","S","SW","QURU","CD","CD",37.338,"37.200000000000003","41.1","Quercus rubra"
1538,40.6645869346012,-77.9038479404921,147828.4402,586991.0229,"quercusRubra","Quercus","rubra",2,"40.9","276.63539500000002","S","SW","QURU","CD","CD",38.354,"39.799999999999997","40.9","Quercus rubra"
1539,40.664596789493,-77.9040235126959,147829.5604,586976.1789,"quercusRubra","Quercus","rubra",1,"43","275.35770000000002","S","SW","QURU","D","D",38.354,"41.8","43","Quercus rubra"
1540,40.6645533576026,-77.9041375949289,147824.7544,586966.524,"quercusRubra","Quercus","rubra",1,"63","275.29400800000002","S","SW","QURU","D","D",60.452,"64.2","63","Quercus rubra"
1541,40.6645300486866,-77.9040578403336,147822.154328,586973.26332,"acerSaccharu","Acer","saccharum",3,"28.2","276.99358599999999","S","SW","ACSA","I","I",25.654,"26.8","28.2","Acer saccharum"
1542,40.6645187503229,-77.9040360247465,147820.8965,586975.1058,"quercusRubra","Quercus","rubra",1,"68.099999999999994","277.28481299999999","S","SW","QURU","D","D",62.992,"66","68.099999999999994","Quercus rubra"
1543,40.6644948048538,-77.9039566048734,147818.2258,586981.8167,"quercusRubra","Quercus","rubra",2,"47.6","278.73869300000001","S","SW","QURU","CD","CD",44.958,"47.8","47.6","Quercus rubra"
1544,40.6644774459403,-77.9039463957109,147816.2967,586982.6766,"quercusRubra","Quercus","rubra",2,"49.3","279.29233900000003","S","SW","QURU","CD","CD",47.498,"49","49.3","Quercus rubra"
1545,40.6644650091158,-77.904065946314,147814.9333,586972.5653,"quercusRubra","Quercus","rubra",2,"64.3","279.16685699999999","S","SW","QURU","D","CD",60.96,"64.099999999999994","64.3","Quercus rubra"
1546,40.6644835259163,-77.9041745670346,147817.0055,586963.3842,"quercusRubra","Quercus","rubra",3,"27.5","277.56060300000001","S","SW","QURU","I","I",27.178,"28.5","27.5","Quercus rubra"
1547,40.6644694245728,-77.9042257909928,147815.4472,586959.0501,"quercusPrinus","Quercus","prinus",2,"38.4","277.26633600000002","S","SW","QUPR","CD","CD",37.592,"39.700000000000003","38.4","Quercus prinus"
1548,40.6644917846695,-77.9043019952752,147817.9414,586952.6108,"quercusRubra","Quercus","rubra",1,"57.2","276.11685799999998","S","SW","QURU","D","D",52.832,"54.6","57.2","Quercus rubra"
1549,40.6644882631754,-77.9043360989317,147817.5554,586949.7264,"quercusRubra","Quercus","rubra",1,"49.8","275.70308599999998","S","SW","QURU","D","D",43.688,"46.744","49.8","Quercus rubra"
1550,40.6644341042138,-77.9042860310897,147811.534,586953.9495,"quercusAlba","Quercus","alba",2,"26.3","277.94859300000002","S","SW","QUAL","CD","CD",25.654,"26.1","26.3","Quercus alba"
1551,40.6644087273165,-77.9041963894788,147808.702821,586961.524448,"quercusRubra","Quercus","rubra",1,"51.6","280.20958100000001","S","SW","QURU","D","D",48.514,"50.9","51.6","Quercus rubra"
1552,40.6644053951171,-77.9041988900127,147808.333171,586961.312363,"quercusRubra","Quercus","rubra",2,"34.5","280.33721000000003","S","SW","QURU","CD","CD",34.036,"35","34.5","Quercus rubra"
1553,40.6643873695274,-77.9041132154234,147806.3189,586968.5533,"quercusRubra","Quercus","rubra",2,"45","281.496669","S","SW","QURU","CD","CD",43.434,"44.2","45","Quercus rubra"
1554,40.6643582065769,-77.9041169356189,147803.081092,586968.233078,"quercusRubra","Quercus","rubra",1,"56.5","282.92784899999998","S","SW","QURU","D","D",53.848,"57.2","56.5","Quercus rubra"
1555,40.6643312481082,-77.904097780284,147800.084702,586969.847583,"quercusPrinus","Quercus","prinus",2,"39.200000000000003","284.19434999999999","S","SW","QUPR","CD","CD",37.084,"38.5","39.200000000000003","Quercus prinus"
1556,40.6643262093597,-77.9041610241198,147799.534515,586964.498859,"quercusPrinus","Quercus","prinus",2,"29.7","283.76159000000001","S","SW","QUPR","CD","CD",29.21,"29.7","29.7","Quercus prinus"
1557,40.664362487733,-77.9042272080777,147803.572765,586958.909537,"quercusRubra","Quercus","rubra",2,"45.4","281.64879100000002","S","SW","QURU","CD","CD",42.418,"42.6","45.4","Quercus rubra"
1558,40.6643167859885,-77.904322369353,147798.511939,586950.854063,"quercusPrinus","Quercus","prinus",2,"45.5","282.32029999999997","S","SW","QUPR","CD","CD",41.402,"43.5","45.5","Quercus prinus"
1559,40.6642605332514,-77.9042831079028,147792.259636,586954.163005,"quercusPrinus","Quercus","prinus",2,"35.5","285.32666499999999","S","SW","QUPR","CD","CD",33.528,"35.700000000000003","35.5","Quercus prinus"
1560,40.6642962192427,-77.9042268085012,147796.214019,586958.930473,"quercusVelatina","Quercus","velatina",2,"46.3","284.53604300000001","S","SW","QUVE","CD","CD",44.45,"46.6","46.3","Quercus velatina"
1561,40.6642472803983,-77.9041672655153,147790.770886,586963.955801,"quercusRubra","Quercus","rubra",2,"45.2","287.12294000000003","S","SW","QURU","CD","CD",45.212,"47.5","45.2","Quercus rubra"
1562,40.6642408791531,-77.9041048731992,147790.050861,586969.230312,"quercusRubra","Quercus","rubra",NA,"DEAD","287.89322499999997","S","SW","QURU","CD","Dead",36.322,"36.799999999999997","DEAD","Quercus rubra"
1563,40.6642750662712,-77.904100622734,147793.846492,586969.596346,"quercusRubra","Quercus","rubra",1,"53.6","286.191011","S","SW","QURU","D","D",50.292,"53.3","53.6","Quercus rubra"
1564,40.6642939597242,-77.9040266801406,147795.93358,586975.852419,"quercusPrinus","Quercus","prinus",2,"50.5","286.28843499999999","S","SW","QUPR","CD","CD",47.498,"49.8","50.5","Quercus prinus"
1565,40.6642929346222,-77.9039823079826,147795.813206,586979.604226,"quercusPrinus","Quercus","prinus",2,"34.9","286.60633300000001","S","SW","QUPR","CD","CD",33.782,"34.5","34.9","Quercus prinus"
1566,40.6642716077413,-77.9039551242341,147793.440986361,586981.898691418,"quercusPrinus","Quercus","prinus",2,"29.8","N/A","S","SW","QUPR","CD","CD",29.21,"29.3","29.8","Quercus prinus"
1567,40.6643064136292,-77.903872863329,147797.293832,586988.861217,"quercusPrinus","Quercus","prinus",2,"45","286.957492","S","SW","QUPR","D","CD",42.164,"44","45","Quercus prinus"
1568,40.664375207265,-77.9039190300203,147804.939723,586984.970785,"quercusRubra","Quercus","rubra",1,"58.4","283.40706499999999","S","SW","QURU","D","D",54.102,"58.7","58.4","Quercus rubra"
